FORECAST_DATE_LOCAL,FORECAST_DATE_GMT,MAX,MIN,OPT,MCR,ACTUAL 
2025-04-08 22:00,2025-04-09 04:00,0,0,0,1825,4.09
2025-04-08 23:00,2025-04-09 05:00,0,0,0,1825,.9
2025-04-09,2025-04-09 06:00,0,0,0,1825,0
2025-04-09 01:00,2025-04-09 07:00,0,0,0,1825,0
2025-04-09 02:00,2025-04-09 08:00,0,0,0,1825,0
2025-04-09 03:00,2025-04-09 09:00,0,0,0,1825,0
2025-04-09 04:00,2025-04-09 10:00,0,0,0,1825,0
2025-04-09 05:00,2025-04-09 11:00,0,0,0,1825,0
2025-04-09 06:00,2025-04-09 12:00,8.01,3.93,6.42,1825,.18
2025-04-09 07:00,2025-04-09 13:00,241.03,124.05,199.6,1825,153.49
2025-04-09 08:00,2025-04-09 14:00,842.26,521.82,688.36,1825,682.1
2025-04-09 09:00,2025-04-09 15:00,1318.52,853.55,1059.59,1825,1230.08
2025-04-09 10:00,2025-04-09 16:00,1465.95,987.52,1197.54,1825,1469.49
2025-04-09 11:00,2025-04-09 17:00,1487.17,1096.21,1272.73,1825,1394.74
2025-04-09 12:00,2025-04-09 18:00,1434.69,1143.72,1297.52,1825,1195.13
2025-04-09 13:00,2025-04-09 19:00,1405.77,1126.56,1299.71,1825,1089.91
2025-04-09 14:00,2025-04-09 20:00,1376.75,1066.33,1250.9,1825,1090.85
2025-04-09 15:00,2025-04-09 21:00,1355.48,1020.88,1197.62,1825,1005.11
2025-04-09 16:00,2025-04-09 22:00,1275.08,792.19,1031.26,1825,924.67
2025-04-09 17:00,2025-04-09 23:00,988.96,828.18,886.63,1825,1106.78
2025-04-09 18:00,2025-04-10,615.62,505.95,534.71,1825,632.62
2025-04-09 19:00,2025-04-10 01:00,188.71,121.25,144.2,1825,202.8
2025-04-09 20:00,2025-04-10 02:00,3.9,.91,2.33,1825,6.09
2025-04-09 21:00,2025-04-10 03:00,0,0,0,1825,.81
2025-04-09 22:00,2025-04-10 04:00,0,0,0,1825,0
2025-04-09 23:00,2025-04-10 05:00,0,0,0,1825,0
2025-04-10,2025-04-10 06:00,0,0,0,1825,0
2025-04-10 01:00,2025-04-10 07:00,0,0,0,1825,0
2025-04-10 02:00,2025-04-10 08:00,0,0,0,1825,0
2025-04-10 03:00,2025-04-10 09:00,0,0,0,1825,0
2025-04-10 04:00,2025-04-10 10:00,0,0,0,1825,0
2025-04-10 05:00,2025-04-10 11:00,0,0,0,1825,0
2025-04-10 06:00,2025-04-10 12:00,14.26,6.55,11.8,1825,18.48
2025-04-10 07:00,2025-04-10 13:00,401.02,184.29,307.8,1825,229.28
2025-04-10 08:00,2025-04-10 14:00,986.16,743.95,903.64,1825,951.08
2025-04-10 09:00,2025-04-10 15:00,1327.39,1246.06,1300.93,1825,1422.96
2025-04-10 10:00,2025-04-10 16:00,1499.35,1439.98,1460.98,1825,1516.28
2025-04-10 11:00,2025-04-10 17:00,1558.92,1476.57,1498.5,1825,1556.7
2025-04-10 12:00,2025-04-10 18:00,1558.69,1478.93,1493.77,1825,1523.59
2025-04-10 13:00,2025-04-10 19:00,1486.78,1398.76,1398.76,1825,1526.1
2025-04-10 14:00,2025-04-10 20:00,1477.33,1371.14,1371.14,1825,1376.1
2025-04-10 15:00,2025-04-10 21:00,1449.09,1292.11,1308.52,1825,1135.43
2025-04-10 16:00,2025-04-10 22:00,1340.75,1101.89,1151.53,1825,737.22
2025-04-10 17:00,2025-04-10 23:00,1095.74,603.39,790.87,1825,510.74
2025-04-10 18:00,2025-04-11,635.51,284.72,391.11,1825,285.32
2025-04-10 19:00,2025-04-11 01:00,181.59,64.24,88.46,1825,73.52
2025-04-10 20:00,2025-04-11 02:00,2.78,.75,1.16,1825,1.29
2025-04-10 21:00,2025-04-11 03:00,0,0,0,1825,0
2025-04-10 22:00,2025-04-11 04:00,0,0,0,1825,0
2025-04-10 23:00,2025-04-11 05:00,0,0,0,1825,0
2025-04-11,2025-04-11 06:00,0,0,0,1825,0
2025-04-11 01:00,2025-04-11 07:00,0,0,0,1825,0
2025-04-11 02:00,2025-04-11 08:00,0,0,0,1825,0
2025-04-11 03:00,2025-04-11 09:00,0,0,0,1825,0
2025-04-11 04:00,2025-04-11 10:00,0,0,0,1825,0
2025-04-11 05:00,2025-04-11 11:00,0,0,0,1825,0
2025-04-11 06:00,2025-04-11 12:00,16.58,6.87,12.64,1825,.47
2025-04-11 07:00,2025-04-11 13:00,424.07,199.25,312.63,1825,200.35
2025-04-11 08:00,2025-04-11 14:00,979.79,792.23,891.98,1825,600.1
2025-04-11 09:00,2025-04-11 15:00,1294.02,1232.67,1268.06,1825,851.93
2025-04-11 10:00,2025-04-11 16:00,1452.85,1403.95,1414.75,1825,1002.64
2025-04-11 11:00,2025-04-11 17:00,1489.99,1428.99,1447.8,1825,1080.51
2025-04-11 12:00,2025-04-11 18:00,1481.61,1408.84,1427.72,1825,1230.15
2025-04-11 13:00,2025-04-11 19:00,1470.27,1393.51,1410.82,1825,1332.27
2025-04-11 14:00,2025-04-11 20:00,1474.27,1355.76,1394.67,1825,1357.58
2025-04-11 15:00,2025-04-11 21:00,1475.34,1320.61,1374.68,1825,1377.86
2025-04-11 16:00,2025-04-11 22:00,1392.08,1242.33,1310.44,1825,1371.26
2025-04-11 17:00,2025-04-11 23:00,1186.57,1038.6,1146.76,1825,1239.08
2025-04-11 18:00,2025-04-12,720.26,570.42,688.82,1825,892.14
2025-04-11 19:00,2025-04-12 01:00,214.17,140.71,197.46,1825,241.23
2025-04-11 20:00,2025-04-12 02:00,6.1,2.83,4.52,1825,3.53
2025-04-11 21:00,2025-04-12 03:00,0,0,0,1825,.45
2025-04-11 22:00,2025-04-12 04:00,0,0,0,1825,0
2025-04-11 23:00,2025-04-12 05:00,0,0,0,1825,0
2025-04-12,2025-04-12 06:00,0,0,0,1825,0
2025-04-12 01:00,2025-04-12 07:00,0,0,0,1825,0
2025-04-12 02:00,2025-04-12 08:00,0,0,0,1825,0
2025-04-12 03:00,2025-04-12 09:00,0,0,0,1825,0
2025-04-12 04:00,2025-04-12 10:00,0,0,0,1825,0
2025-04-12 05:00,2025-04-12 11:00,0,0,0,1825,0
2025-04-12 06:00,2025-04-12 12:00,14.81,6.65,10.69,1825,2.76
2025-04-12 07:00,2025-04-12 13:00,275.9,163.05,232.83,1825,225.2
2025-04-12 08:00,2025-04-12 14:00,826.92,573.92,687.16,1825,856.83
2025-04-12 09:00,2025-04-12 15:00,1144,917.64,978.38,1825,1194.33
2025-04-12 10:00,2025-04-12 16:00,1237.51,1054.88,1125.73,1825,1284.48
2025-04-12 11:00,2025-04-12 17:00,1333.64,1111.5,1152.63,1825,1332.97
2025-04-12 12:00,2025-04-12 18:00,1319.18,1101.62,1150.8,1825,1334.31
2025-04-12 13:00,2025-04-12 19:00,1269.01,1057.57,1117.82,1825,1314.47
2025-04-12 14:00,2025-04-12 20:00,1192.64,888.63,987.49,1825,1063.24
2025-04-12 15:00,2025-04-12 21:00,1089.74,608.07,794.67,1825,699.99
2025-04-12 16:00,2025-04-12 22:00,965.31,413.12,599.75,1825,393.5
2025-04-12 17:00,2025-04-12 23:00,793.82,340.2,432.49,1825,155.59
2025-04-12 18:00,2025-04-13,488.06,166.5,221.21,1825,61.2
2025-04-12 19:00,2025-04-13 01:00,162.76,32.93,48.05,1825,8.27
2025-04-12 20:00,2025-04-13 02:00,3.19,.62,.87,1825,.89
2025-04-12 21:00,2025-04-13 03:00,0,0,0,1825,1.91
2025-04-12 22:00,2025-04-13 04:00,0,0,0,1825,.37
2025-04-12 23:00,2025-04-13 05:00,0,0,0,1825,0
2025-04-13,2025-04-13 06:00,0,0,0,1825,0
2025-04-13 01:00,2025-04-13 07:00,0,0,0,1825,0
2025-04-13 02:00,2025-04-13 08:00,0,0,0,1825,0
2025-04-13 03:00,2025-04-13 09:00,0,0,0,1825,0
2025-04-13 04:00,2025-04-13 10:00,0,0,0,1825,0
2025-04-13 05:00,2025-04-13 11:00,0,0,0,1825,0
2025-04-13 06:00,2025-04-13 12:00,20.58,8.25,16.11,1825,.53
2025-04-13 07:00,2025-04-13 13:00,407.58,222.2,327.17,1825,152.14
2025-04-13 08:00,2025-04-13 14:00,932.52,760.52,881.28,1825,725.05
2025-04-13 09:00,2025-04-13 15:00,1339.07,1093.87,1238.48,1825,1248.26
2025-04-13 10:00,2025-04-13 16:00,1492.3,1294.97,1371.5,1825,1433.51
2025-04-13 11:00,2025-04-13 17:00,1545.18,1340.55,1429.34,1825,1389.8
2025-04-13 12:00,2025-04-13 18:00,1530.78,1200.9,1394.18,1825,1342.54
2025-04-13 13:00,2025-04-13 19:00,1546.38,1160.66,1375.31,1825,1253.79
2025-04-13 14:00,2025-04-13 20:00,1562.25,1176.98,1364.55,1825,1161.52
2025-04-13 15:00,2025-04-13 21:00,1565.81,1170.94,1336.97,1825,964.64
2025-04-13 16:00,2025-04-13 22:00,1484.84,1065.54,1240.2,1825,937.81
2025-04-13 17:00,2025-04-13 23:00,1209.92,1012.79,1090.43,1825,883.67
2025-04-13 18:00,2025-04-14,694.63,606.08,677.83,1825,649.89
2025-04-13 19:00,2025-04-14 01:00,221.39,152.72,208.39,1825,234.79
2025-04-13 20:00,2025-04-14 02:00,9.77,4.27,7.62,1825,6.76
2025-04-13 21:00,2025-04-14 03:00,0,0,0,1825,20.02
2025-04-13 22:00,2025-04-14 04:00,0,0,0,1825,21.18
2025-04-13 23:00,2025-04-14 05:00,0,0,0,1825,1.13
2025-04-14,2025-04-14 06:00,0,0,0,1825,.45
2025-04-14 01:00,2025-04-14 07:00,0,0,0,1825,0
2025-04-14 02:00,2025-04-14 08:00,0,0,0,1825,0
2025-04-14 03:00,2025-04-14 09:00,0,0,0,1825,0
2025-04-14 04:00,2025-04-14 10:00,0,0,0,1825,1.33
2025-04-14 05:00,2025-04-14 11:00,0,0,0,1825,1.85
2025-04-14 06:00,2025-04-14 12:00,27.7,12.58,22.69,1825,5.82
2025-04-14 07:00,2025-04-14 13:00,442.55,203,347.65,1825,305.1
2025-04-14 08:00,2025-04-14 14:00,964.3,734.77,899.62,1825,900.73
2025-04-14 09:00,2025-04-14 15:00,1286.62,1153.33,1240.26,1825,1237.48
2025-04-14 10:00,2025-04-14 16:00,1417.79,1319.27,1379.86,1825,1363.35
2025-04-14 11:00,2025-04-14 17:00,1455.03,1360.31,1420.8,1825,1397.14
2025-04-14 12:00,2025-04-14 18:00,1444.41,1332.79,1414.32,1825,1399.44
2025-04-14 13:00,2025-04-14 19:00,1439.38,1323.84,1414.01,1825,1425.66
2025-04-14 14:00,2025-04-14 20:00,1449.49,1326.46,1423.98,1825,1451.82
2025-04-14 15:00,2025-04-14 21:00,1444.18,1322.6,1424.41,1825,1433.25
2025-04-14 16:00,2025-04-14 22:00,1372.96,1225.08,1342.5,1825,1380.16
2025-04-14 17:00,2025-04-14 23:00,1165.21,985.83,1087.11,1825,926.37
2025-04-14 18:00,2025-04-15,719.27,528.3,614.6,1825,358.07
2025-04-14 19:00,2025-04-15 01:00,238.29,137.04,180.35,1825,109.86
2025-04-14 20:00,2025-04-15 02:00,11.4,2.99,6.27,1825,1.59
2025-04-14 21:00,2025-04-15 03:00,0,0,0,1825,0
2025-04-14 22:00,2025-04-15 04:00,0,0,0,1825,0
2025-04-14 23:00,2025-04-15 05:00,0,0,0,1825,0
2025-04-15,2025-04-15 06:00,0,0,0,1825,0
2025-04-15 01:00,2025-04-15 07:00,0,0,0,1825,0
2025-04-15 02:00,2025-04-15 08:00,0,0,0,1825,0
2025-04-15 03:00,2025-04-15 09:00,0,0,0,1825,0
2025-04-15 04:00,2025-04-15 10:00,0,0,0,1825,0
2025-04-15 05:00,2025-04-15 11:00,0,0,0,1825,0
2025-04-15 06:00,2025-04-15 12:00,30.95,12.63,24.05,1825,4.65
2025-04-15 07:00,2025-04-15 13:00,434.73,213.48,328.75,1825,233.22
2025-04-15 08:00,2025-04-15 14:00,936.66,755.02,861.5,1825,617.93
2025-04-15 09:00,2025-04-15 15:00,1251.38,1037.26,1108.72,1825,1110.01
2025-04-15 10:00,2025-04-15 16:00,1433.65,1183.33,1283.83,1825,1392.71
2025-04-15 11:00,2025-04-15 17:00,1456.85,1204,1324.82,1825,1505.62
2025-04-15 12:00,2025-04-15 18:00,1434.01,1240.93,1333.71,1825,1489.52
2025-04-15 13:00,2025-04-15 19:00,1415.65,1293.97,1325.42,1825,1471.96
2025-04-15 14:00,2025-04-15 20:00,1417.48,1125.88,1250.93,1825,1441.97
2025-04-15 15:00,2025-04-15 21:00,1418.69,1016.63,1155.28,1825,1381
2025-04-15 16:00,2025-04-15 22:00,1335.02,845.16,991.02,1825,1155.66
2025-04-15 17:00,2025-04-15 23:00,1050.97,692.23,744.76,1825,915.81
2025-04-15 18:00,2025-04-16,628.72,326.89,425.64,1825,661.03
2025-04-15 19:00,2025-04-16 01:00,204.93,69.98,127.97,1825,173.08
2025-04-15 20:00,2025-04-16 02:00,8.96,1.06,4.29,1825,4.61
2025-04-15 21:00,2025-04-16 03:00,0,0,0,1825,.96
2025-04-15 22:00,2025-04-16 04:00,0,0,0,1825,.27
2025-04-15 23:00,2025-04-16 05:00,0,0,0,1825,0
2025-04-16,2025-04-16 06:00,0,0,0,1825,0
2025-04-16 01:00,2025-04-16 07:00,0,0,0,1825,0
2025-04-16 02:00,2025-04-16 08:00,0,0,0,1825,0
2025-04-16 03:00,2025-04-16 09:00,0,0,0,1825,0
2025-04-16 04:00,2025-04-16 10:00,0,0,0,1825,0
2025-04-16 05:00,2025-04-16 11:00,0,0,0,1825,0
2025-04-16 06:00,2025-04-16 12:00,7.35,2.32,3.88,1825,.98
2025-04-16 07:00,2025-04-16 13:00,143.71,36.84,59.95,1825,57.26
2025-04-16 08:00,2025-04-16 14:00,444.48,134.25,211.45,1825,254.1
2025-04-16 09:00,2025-04-16 15:00,719.08,263.77,373.77,1825,484.66
2025-04-16 10:00,2025-04-16 16:00,873.72,425.55,544.36,1825,648.07
2025-04-16 11:00,2025-04-16 17:00,1044.58,637.94,815.95,1825,774.99
2025-04-16 12:00,2025-04-16 18:00,1158.05,872.85,967.58,1825,863.33
2025-04-16 13:00,2025-04-16 19:00,1175.66,886.28,1021.2,1825,935.7
2025-04-16 14:00,2025-04-16 20:00,1226.72,862.73,1060.51,1825,1024.65
2025-04-16 15:00,2025-04-16 21:00,1307.55,754.04,1020.31,1825,940.69
2025-04-16 16:00,2025-04-16 22:00,1219.21,616.03,928.69,1825,952.18
2025-04-16 17:00,2025-04-16 23:00,1000.83,434.42,725.66,1825,762.85
2025-04-16 18:00,2025-04-17,496.61,313.08,413.72,1825,535.46
2025-04-16 19:00,2025-04-17 01:00,141.13,85.89,119.38,1825,167.83
2025-04-16 20:00,2025-04-17 02:00,5.12,2.38,4.31,1825,4.28
2025-04-16 21:00,2025-04-17 03:00,0,0,0,1825,0
2025-04-16 22:00,2025-04-17 04:00,0,0,0,1825,0
2025-04-16 23:00,2025-04-17 05:00,0,0,0,1825,0
2025-04-17,2025-04-17 06:00,0,0,0,1825,0
2025-04-17 01:00,2025-04-17 07:00,0,0,0,1825,.45
2025-04-17 02:00,2025-04-17 08:00,0,0,0,1825,.12
2025-04-17 03:00,2025-04-17 09:00,0,0,0,1825,0
2025-04-17 04:00,2025-04-17 10:00,0,0,0,1825,0
2025-04-17 05:00,2025-04-17 11:00,0,0,0,1825,.95
2025-04-17 06:00,2025-04-17 12:00,32.71,13.77,21.76,1825,8.52
2025-04-17 07:00,2025-04-17 13:00,379.19,178.11,262.86,1825,180.62
2025-04-17 08:00,2025-04-17 14:00,920.02,515.05,700.39,1825,584.68
2025-04-17 09:00,2025-04-17 15:00,1281.68,831.94,980.05,1825,850.25
2025-04-17 10:00,2025-04-17 16:00,1426.34,955.15,1120.36,1825,1004.51
2025-04-17 11:00,2025-04-17 17:00,1524.61,875.92,1212.91,1825,1146.27
2025-04-17 12:00,2025-04-17 18:00,1540.39,1088.54,1316.64,1825,1256.67
2025-04-17 13:00,2025-04-17 19:00,1528.38,1199.92,1318.49,1825,1139.79
2025-04-17 14:00,2025-04-17 20:00,1549.53,1176.86,1268.79,1825,1245.12
2025-04-17 15:00,2025-04-17 21:00,1580.83,1158.54,1246.93,1825,1220
2025-04-17 16:00,2025-04-17 22:00,1480.41,1013.91,1137.32,1825,1222.42
2025-04-17 17:00,2025-04-17 23:00,1198.53,803.14,914.17,1825,1270.52
2025-04-17 18:00,2025-04-18,717.32,516.61,613.94,1825,982.35
2025-04-17 19:00,2025-04-18 01:00,239.29,158.54,206.91,1825,322.33
2025-04-17 20:00,2025-04-18 02:00,11.64,5.72,10.19,1825,7.36
2025-04-17 21:00,2025-04-18 03:00,0,0,0,1825,0
2025-04-17 22:00,2025-04-18 04:00,0,0,0,1825,0
2025-04-17 23:00,2025-04-18 05:00,0,0,0,1825,15.24
2025-04-18,2025-04-18 06:00,0,0,0,1825,17.6
2025-04-18 01:00,2025-04-18 07:00,0,0,0,1825,9.39
2025-04-18 02:00,2025-04-18 08:00,0,0,0,1825,0
2025-04-18 03:00,2025-04-18 09:00,0,0,0,1825,0
2025-04-18 04:00,2025-04-18 10:00,0,0,0,1825,8.95
2025-04-18 05:00,2025-04-18 11:00,0,0,0,1825,3.55
2025-04-18 06:00,2025-04-18 12:00,54.94,27.09,43.91,1825,18.59
2025-04-18 07:00,2025-04-18 13:00,571.16,349.83,473.91,1825,353.34
2025-04-18 08:00,2025-04-18 14:00,1169.39,1014.53,1119.3,1825,1042
2025-04-18 09:00,2025-04-18 15:00,1493.95,1426.39,1472.06,1825,1474.13
2025-04-18 10:00,2025-04-18 16:00,1628.87,1588.26,1604.39,1825,1582.77
2025-04-18 11:00,2025-04-18 17:00,1653.51,1605.23,1630.56,1825,1615.83
2025-04-18 12:00,2025-04-18 18:00,1637.98,1606.02,1620.38,1825,1645.31
2025-04-18 13:00,2025-04-18 19:00,1627.05,1600.86,1615.71,1825,1607.64
2025-04-18 14:00,2025-04-18 20:00,1637.03,1598.93,1626.16,1825,1637.42
2025-04-18 15:00,2025-04-18 21:00,1637.94,1586.34,1626.6,1825,1669.01
2025-04-18 16:00,2025-04-18 22:00,1572.92,1463.43,1555.07,1825,1654.53
2025-04-18 17:00,2025-04-18 23:00,1361.81,1226.11,1341.27,1825,1507.9
2025-04-18 18:00,2025-04-19,867.25,668.24,839.13,1825,1083.64
2025-04-18 19:00,2025-04-19 01:00,292.75,202.77,272.56,1825,345.45
2025-04-18 20:00,2025-04-19 02:00,17.82,9,15.11,1825,6.64
2025-04-18 21:00,2025-04-19 03:00,0,0,0,1825,.54
2025-04-18 22:00,2025-04-19 04:00,0,0,0,1825,0
2025-04-18 23:00,2025-04-19 05:00,0,0,0,1825,0
2025-04-19,2025-04-19 06:00,0,0,0,1825,0
2025-04-19 01:00,2025-04-19 07:00,0,0,0,1825,0
2025-04-19 02:00,2025-04-19 08:00,0,0,0,1825,0
2025-04-19 03:00,2025-04-19 09:00,0,0,0,1825,0
2025-04-19 04:00,2025-04-19 10:00,0,0,0,1825,0
2025-04-19 05:00,2025-04-19 11:00,0,0,0,1825,0
2025-04-19 06:00,2025-04-19 12:00,29.86,12.63,21.5,1825,4.33
2025-04-19 07:00,2025-04-19 13:00,340.8,68.57,258.14,1825,76.24
2025-04-19 08:00,2025-04-19 14:00,818.93,177.7,607.83,1825,208.94
2025-04-19 09:00,2025-04-19 15:00,994.07,274.71,748.78,1825,475.31
2025-04-19 10:00,2025-04-19 16:00,963.05,340.24,740.99,1825,552.61
2025-04-19 11:00,2025-04-19 17:00,830.44,404.37,619.24,1825,676.83
2025-04-19 12:00,2025-04-19 18:00,762.67,407.18,583.88,1825,819.47
2025-04-19 13:00,2025-04-19 19:00,672.41,405.62,536.14,1825,884.36
2025-04-19 14:00,2025-04-19 20:00,611.41,378.07,494.63,1825,922.2
2025-04-19 15:00,2025-04-19 21:00,559.13,335.76,492.61,1825,1012.53
2025-04-19 16:00,2025-04-19 22:00,523.85,277.53,442.14,1825,1141.74
2025-04-19 17:00,2025-04-19 23:00,600.26,194.24,459.21,1825,1103.58
2025-04-19 18:00,2025-04-20,457.66,120.96,293.78,1825,815.74
2025-04-19 19:00,2025-04-20 01:00,147.09,33.85,90.5,1825,307.41
2025-04-19 20:00,2025-04-20 02:00,6,1.43,4.55,1825,12.58
2025-04-19 21:00,2025-04-20 03:00,0,0,0,1825,0
2025-04-19 22:00,2025-04-20 04:00,0,0,0,1825,0
2025-04-19 23:00,2025-04-20 05:00,0,0,0,1825,0
2025-04-20,2025-04-20 06:00,0,0,0,1825,0
2025-04-20 01:00,2025-04-20 07:00,0,0,0,1825,0
2025-04-20 02:00,2025-04-20 08:00,0,0,0,1825,0
2025-04-20 03:00,2025-04-20 09:00,0,0,0,1825,0
2025-04-20 04:00,2025-04-20 10:00,0,0,0,1825,0
2025-04-20 05:00,2025-04-20 11:00,0,0,0,1825,0
2025-04-20 06:00,2025-04-20 12:00,16.88,4.76,9.22,1825,3.49
2025-04-20 07:00,2025-04-20 13:00,107.37,53.19,98.54,1825,96.97
2025-04-20 08:00,2025-04-20 14:00,313.13,159.13,266.66,1825,207.38
2025-04-20 09:00,2025-04-20 15:00,519.09,267.38,412.97,1825,352.13
2025-04-20 10:00,2025-04-20 16:00,660.71,362.88,494.51,1825,494.36
2025-04-20 11:00,2025-04-20 17:00,638.07,440.8,540.41,1825,653.86
2025-04-20 12:00,2025-04-20 18:00,725.95,442.57,609.72,1825,719.13
2025-04-20 13:00,2025-04-20 19:00,809.65,277.72,652.77,1825,769.81
2025-04-20 14:00,2025-04-20 20:00,790.25,263.91,650.8,1825,739.07
2025-04-20 15:00,2025-04-20 21:00,829.24,241.6,652.91,1825,805.17
2025-04-20 16:00,2025-04-20 22:00,746.64,201.17,597.23,1825,659.28
2025-04-20 17:00,2025-04-20 23:00,788.69,134.9,555.58,1825,541.29
2025-04-20 18:00,2025-04-21,572.53,78.79,345.9,1825,321.6
2025-04-20 19:00,2025-04-21 01:00,214.27,29.25,105.79,1825,102.79
2025-04-20 20:00,2025-04-21 02:00,10.86,1.63,4.92,1825,15.33
2025-04-20 21:00,2025-04-21 03:00,0,0,0,1825,17.17
2025-04-20 22:00,2025-04-21 04:00,0,0,0,1825,16.71
2025-04-20 23:00,2025-04-21 05:00,0,0,0,1825,15.22
2025-04-21,2025-04-21 06:00,0,0,0,1825,11.09
2025-04-21 01:00,2025-04-21 07:00,0,0,0,1825,5
2025-04-21 02:00,2025-04-21 08:00,0,0,0,1825,5
2025-04-21 03:00,2025-04-21 09:00,0,0,0,1825,5
2025-04-21 04:00,2025-04-21 10:00,0,0,0,1825,5
2025-04-21 05:00,2025-04-21 11:00,0,0,0,1825,5
2025-04-21 06:00,2025-04-21 12:00,11.74,3.64,6.93,1825,9.72
2025-04-21 07:00,2025-04-21 13:00,113.45,42.38,80.99,1825,62.75
2025-04-21 08:00,2025-04-21 14:00,322.16,108.99,229.28,1825,157.48
2025-04-21 09:00,2025-04-21 15:00,493.61,162.86,368.99,1825,265.14
2025-04-21 10:00,2025-04-21 16:00,603.67,201.2,466.73,1825,424.99
2025-04-21 11:00,2025-04-21 17:00,1009.5,221.51,599.72,1825,494.48
2025-04-21 12:00,2025-04-21 18:00,1077.44,239.62,685.54,1825,591.85
2025-04-21 13:00,2025-04-21 19:00,1031.17,203.18,733.93,1825,667.22
2025-04-21 14:00,2025-04-21 20:00,957.55,182.35,751.29,1825,734.72
2025-04-21 15:00,2025-04-21 21:00,912.04,159.7,722.74,1825,582.23
2025-04-21 16:00,2025-04-21 22:00,829.76,130.8,617.1,1825,415.85
2025-04-21 17:00,2025-04-21 23:00,703.29,106.37,426.39,1825,397.61
2025-04-21 18:00,2025-04-22,415.17,69.14,255.38,1825,252.42
2025-04-21 19:00,2025-04-22 01:00,116.57,19.81,79.27,1825,73.44
2025-04-21 20:00,2025-04-22 02:00,5.61,1.59,3.97,1825,.59
2025-04-21 21:00,2025-04-22 03:00,0,0,0,1825,0
2025-04-21 22:00,2025-04-22 04:00,0,0,0,1825,.5
2025-04-21 23:00,2025-04-22 05:00,0,0,0,1825,0
2025-04-22,2025-04-22 06:00,0,0,0,1825,0
2025-04-22 01:00,2025-04-22 07:00,0,0,0,1825,0
2025-04-22 02:00,2025-04-22 08:00,0,0,0,1825,0
2025-04-22 03:00,2025-04-22 09:00,0,0,0,1825,0
2025-04-22 04:00,2025-04-22 10:00,0,0,0,1825,0
2025-04-22 05:00,2025-04-22 11:00,0,0,0,1825,0
2025-04-22 06:00,2025-04-22 12:00,55.31,7.84,24.45,1825,5.82
2025-04-22 07:00,2025-04-22 13:00,435.67,88.22,214.57,1825,85.07
2025-04-22 08:00,2025-04-22 14:00,915.93,324.88,522.07,1825,283.91
2025-04-22 09:00,2025-04-22 15:00,1234.97,537.19,787.83,1825,577.14
2025-04-22 10:00,2025-04-22 16:00,1407.43,722.68,955.97,1825,899.55
2025-04-22 11:00,2025-04-22 17:00,1487.02,836.81,1078.14,1825,1108.43
2025-04-22 12:00,2025-04-22 18:00,1529.61,864.76,1127.06,1825,1087.31
2025-04-22 13:00,2025-04-22 19:00,1555.09,880.96,1131.9,1825,1261.23
2025-04-22 14:00,2025-04-22 20:00,1568.68,835.99,1171.64,1825,1304.41
2025-04-22 15:00,2025-04-22 21:00,1555.02,774.5,1186.44,1825,1243.95
2025-04-22 16:00,2025-04-22 22:00,1451.88,670.55,1114.2,1825,1371.75
2025-04-22 17:00,2025-04-22 23:00,1188.25,506.39,1038.14,1825,1132.56
2025-04-22 18:00,2025-04-23,783.19,336.89,713.41,1825,851.11
2025-04-22 19:00,2025-04-23 01:00,295.35,171.03,257.42,1825,354.87
2025-04-22 20:00,2025-04-23 02:00,25.84,11.94,21.76,1825,42.53
2025-04-22 21:00,2025-04-23 03:00,0,0,0,1825,19.77
2025-04-22 22:00,2025-04-23 04:00,0,0,0,1825,2.15
2025-04-22 23:00,2025-04-23 05:00,0,0,0,1825,0
2025-04-23,2025-04-23 06:00,0,0,0,1825,0
2025-04-23 01:00,2025-04-23 07:00,0,0,0,1825,0
2025-04-23 02:00,2025-04-23 08:00,0,0,0,1825,0
2025-04-23 03:00,2025-04-23 09:00,0,0,0,1825,0
2025-04-23 04:00,2025-04-23 10:00,0,0,0,1825,0
2025-04-23 05:00,2025-04-23 11:00,.01,0,0,1825,0
2025-04-23 06:00,2025-04-23 12:00,87.03,36.15,72.95,1825,29.58
2025-04-23 07:00,2025-04-23 13:00,594.25,348.52,533.73,1825,468.47
2025-04-23 08:00,2025-04-23 14:00,1177.02,945.27,1137.17,1825,1178.97
2025-04-23 09:00,2025-04-23 15:00,1499.22,1359.1,1465.81,1825,1528.12
2025-04-23 10:00,2025-04-23 16:00,1623.09,1549.68,1595.81,1825,1686.83
2025-04-23 11:00,2025-04-23 17:00,1646.16,1570.19,1596.25,1825,1715.81
2025-04-23 12:00,2025-04-23 18:00,1639.07,1420.92,1528.23,1825,1418.2
2025-04-23 13:00,2025-04-23 19:00,1641.09,1275.13,1446.57,1825,1250.36
2025-04-23 14:00,2025-04-23 20:00,1649.55,1144.51,1366.27,1825,1268.21
2025-04-23 15:00,2025-04-23 21:00,1632.14,1100.61,1305.56,1825,1203.3
2025-04-23 16:00,2025-04-23 22:00,1529.08,994.23,1202.17,1825,1163.92
2025-04-23 17:00,2025-04-23 23:00,1292.81,801.29,1037.22,1825,1106.05
2025-04-23 18:00,2025-04-24,847.1,527.43,679.47,1825,841.06
2025-04-23 19:00,2025-04-24 01:00,308.04,197.1,246.94,1825,321.44
2025-04-23 20:00,2025-04-24 02:00,29.76,16.81,22.44,1825,34.7
