FORECAST_DATE_LOCAL,FORECAST_DATE_GMT,MAX,MIN,OPT,MCR,ACTUAL 
2025-04-15 09:00,2025-04-15 15:00,2871.18,1257.63,1875.76,5688,1796.35
2025-04-15 10:00,2025-04-15 16:00,2465.69,1168.74,1563.37,5688,1832.64
2025-04-15 11:00,2025-04-15 17:00,2317.39,1019.37,1571.96,5688,1474.32
2025-04-15 12:00,2025-04-15 18:00,1827.03,825.71,1332.61,5688,1091.08
2025-04-15 13:00,2025-04-15 19:00,1764.68,746.58,1105.91,5688,973.75
2025-04-15 14:00,2025-04-15 20:00,1831.41,665.35,1027.92,5688,1122.5
2025-04-15 15:00,2025-04-15 21:00,1842.78,697.62,1089.26,5688,1305.6
2025-04-15 16:00,2025-04-15 22:00,1727.98,951.96,1197.53,5688,1316.89
2025-04-15 17:00,2025-04-15 23:00,1717.9,971.81,1291.96,5688,1326.04
2025-04-15 18:00,2025-04-16,1967.69,968.11,1360.74,5688,1592.21
2025-04-15 19:00,2025-04-16 01:00,2331.69,1204.99,1482.3,5688,2189.04
2025-04-15 20:00,2025-04-16 02:00,2796.7,1588.26,1764.44,5688,2622.01
2025-04-15 21:00,2025-04-16 03:00,3222.69,1692.76,2018.6,5688,3085.92
2025-04-15 22:00,2025-04-16 04:00,3143.12,1912.85,2161.92,5688,3437.67
2025-04-15 23:00,2025-04-16 05:00,3086.06,1679.3,2101.38,5688,3272.02
2025-04-16,2025-04-16 06:00,3079.28,1900.98,2259.18,5688,3508.2
2025-04-16 01:00,2025-04-16 07:00,3046.18,1944.79,2401.07,5688,3320.45
2025-04-16 02:00,2025-04-16 08:00,2911.43,1847.01,2349.02,5688,3051.98
2025-04-16 03:00,2025-04-16 09:00,2839.41,1741.74,2242.16,5688,2913.83
2025-04-16 04:00,2025-04-16 10:00,2642.72,1703.05,2040.8,5688,2771.35
2025-04-16 05:00,2025-04-16 11:00,2522.67,1457.49,1967.58,5688,2732.45
2025-04-16 06:00,2025-04-16 12:00,2612.48,1557.05,2022.23,5688,2971.22
2025-04-16 07:00,2025-04-16 13:00,2768.35,1824.76,2229.6,5688,2995.99
2025-04-16 08:00,2025-04-16 14:00,3109.85,2026.03,2301.1,5688,3065.89
2025-04-16 09:00,2025-04-16 15:00,3420.8,2107.88,2488.76,5688,2875.72
2025-04-16 10:00,2025-04-16 16:00,3662.52,2026.76,2717.63,5688,2688.61
2025-04-16 11:00,2025-04-16 17:00,3538.55,1950.14,2736.01,5688,2517.16
2025-04-16 12:00,2025-04-16 18:00,3310.04,1788.78,2737.47,5688,2562.73
2025-04-16 13:00,2025-04-16 19:00,3197.18,1743.28,2678.05,5688,2127.41
2025-04-16 14:00,2025-04-16 20:00,3071.85,1841.79,2599.23,5688,2245.63
2025-04-16 15:00,2025-04-16 21:00,3112.33,1926.6,2601.15,5688,2316.64
2025-04-16 16:00,2025-04-16 22:00,3319.22,2079.68,2738.72,5688,2658.3
2025-04-16 17:00,2025-04-16 23:00,3634.61,2262.81,2952.93,5688,3005.65
2025-04-16 18:00,2025-04-17,3608.75,2436.49,3091.44,5688,3065.81
2025-04-16 19:00,2025-04-17 01:00,3538.54,2501.49,3182.55,5688,2960.52
2025-04-16 20:00,2025-04-17 02:00,3492.74,2375.64,2865.33,5688,2207.98
2025-04-16 21:00,2025-04-17 03:00,3276.29,1723.35,2293.36,5688,1507.41
2025-04-16 22:00,2025-04-17 04:00,3169.99,1265.74,2003.33,5688,1243.73
2025-04-16 23:00,2025-04-17 05:00,2889.16,1073,1959.55,5688,1076.47
2025-04-17,2025-04-17 06:00,2996.99,1364.88,2086.24,5688,1035.62
2025-04-17 01:00,2025-04-17 07:00,3042.15,1549.12,1984.69,5688,1224.34
2025-04-17 02:00,2025-04-17 08:00,2900.11,1599.13,1953.29,5688,1220.56
2025-04-17 03:00,2025-04-17 09:00,2751.68,1605.57,1995.07,5688,1202.76
2025-04-17 04:00,2025-04-17 10:00,2661.29,1601.5,1923.48,5688,1159.39
2025-04-17 05:00,2025-04-17 11:00,2351.11,1705.33,1856.12,5688,1368.5
2025-04-17 06:00,2025-04-17 12:00,2302.98,1716.71,1847.7,5688,1540.07
2025-04-17 07:00,2025-04-17 13:00,2147.14,1590.89,1776.53,5688,1332.58
2025-04-17 08:00,2025-04-17 14:00,2330.03,1078.84,1501.31,5688,1147.22
2025-04-17 09:00,2025-04-17 15:00,2826.48,781.79,1422.05,5688,1477.13
2025-04-17 10:00,2025-04-17 16:00,3080,958.41,1719.58,5688,1684.43
2025-04-17 11:00,2025-04-17 17:00,3261.48,1316.79,2024.35,5688,2198.26
2025-04-17 12:00,2025-04-17 18:00,3341.72,1815.97,2352.86,5688,2629.61
2025-04-17 13:00,2025-04-17 19:00,3290.63,2253.57,2541.18,5688,2552.25
2025-04-17 14:00,2025-04-17 20:00,3157.01,2359.54,2651.04,5688,2762.83
2025-04-17 15:00,2025-04-17 21:00,3274.47,2229.77,2759.24,5688,2856.43
2025-04-17 16:00,2025-04-17 22:00,3323.01,2075.85,2831.95,5688,2875.09
2025-04-17 17:00,2025-04-17 23:00,2994.56,1940.92,2573.36,5688,2819
2025-04-17 18:00,2025-04-18,2650.61,1672.34,2322.45,5688,2446.39
2025-04-17 19:00,2025-04-18 01:00,2135.6,1304.51,1848.44,5688,1768.9
2025-04-17 20:00,2025-04-18 02:00,1587.95,894.19,1312.72,5688,1096.95
2025-04-17 21:00,2025-04-18 03:00,1374.87,460.6,988.3,5688,867.14
2025-04-17 22:00,2025-04-18 04:00,1193.2,225.04,776.29,5688,615.69
2025-04-17 23:00,2025-04-18 05:00,969.06,105.76,632.72,5688,439.3
2025-04-18,2025-04-18 06:00,799.11,81.59,514.67,5688,440.89
2025-04-18 01:00,2025-04-18 07:00,700.9,85.53,429.05,5688,545.71
2025-04-18 02:00,2025-04-18 08:00,801.72,92.25,428.6,5688,715.39
2025-04-18 03:00,2025-04-18 09:00,986.76,120.75,488.32,5688,747.13
2025-04-18 04:00,2025-04-18 10:00,1057.68,146.66,562.02,5688,679.63
2025-04-18 05:00,2025-04-18 11:00,966.52,209.89,608.09,5688,670.38
2025-04-18 06:00,2025-04-18 12:00,865.26,262.02,640.3,5688,654.18
2025-04-18 07:00,2025-04-18 13:00,920,281.71,676.51,5688,633.47
2025-04-18 08:00,2025-04-18 14:00,1035.42,317.01,612.48,5688,476.42
2025-04-18 09:00,2025-04-18 15:00,947.97,274.48,450.78,5688,444.92
2025-04-18 10:00,2025-04-18 16:00,796.4,192.11,399.57,5688,551.72
2025-04-18 11:00,2025-04-18 17:00,970.47,295.61,499.57,5688,703.03
2025-04-18 12:00,2025-04-18 18:00,1195.11,357.21,632.14,5688,717.3
2025-04-18 13:00,2025-04-18 19:00,1491.34,475.29,808.8,5688,847.85
2025-04-18 14:00,2025-04-18 20:00,1784.31,646.78,1011.07,5688,1087.25
2025-04-18 15:00,2025-04-18 21:00,1703.33,836.11,1214.6,5688,1503.62
2025-04-18 16:00,2025-04-18 22:00,1893.33,1022.94,1443.94,5688,1777.7
2025-04-18 17:00,2025-04-18 23:00,2271.5,1315.18,1775.91,5688,1959.48
2025-04-18 18:00,2025-04-19,2561.65,1506.75,2085.74,5688,2164
2025-04-18 19:00,2025-04-19 01:00,3098.92,1852.14,2479.81,5688,2491.69
2025-04-18 20:00,2025-04-19 02:00,3628.6,2504.89,3118.78,5688,3212.67
2025-04-18 21:00,2025-04-19 03:00,4008.29,3257.12,3701.69,5688,4199.27
2025-04-18 22:00,2025-04-19 04:00,4178.15,3628.89,3984.9,5688,4252.11
2025-04-18 23:00,2025-04-19 05:00,4359.18,3720.72,4065.02,5688,4228.92
2025-04-19,2025-04-19 06:00,4429.7,3897.82,4156.98,5688,4052.18
2025-04-19 01:00,2025-04-19 07:00,4357.11,3826.01,4066.66,5688,3926.06
2025-04-19 02:00,2025-04-19 08:00,4357.44,3740.06,3931.83,5688,3921.24
2025-04-19 03:00,2025-04-19 09:00,4222.16,3548.46,3751.33,5688,3836.68
2025-04-19 04:00,2025-04-19 10:00,4021.16,3346.7,3554.76,5688,3651.33
2025-04-19 05:00,2025-04-19 11:00,3979.93,3221.11,3529.89,5688,3735.89
2025-04-19 06:00,2025-04-19 12:00,4053.63,3273.28,3685.18,5688,3654.22
2025-04-19 07:00,2025-04-19 13:00,3964.16,3306.51,3677.64,5688,3418.15
2025-04-19 08:00,2025-04-19 14:00,3785.49,3084.98,3436.65,5688,3660.16
2025-04-19 09:00,2025-04-19 15:00,3513.77,2726.06,3048.94,5688,3588.6
2025-04-19 10:00,2025-04-19 16:00,3400.21,2367.29,2661.78,5688,3453.11
2025-04-19 11:00,2025-04-19 17:00,3230.38,1951.56,2488.26,5688,3123.03
2025-04-19 12:00,2025-04-19 18:00,2640.86,1602.47,2150.78,5688,2746.31
2025-04-19 13:00,2025-04-19 19:00,2282.93,1202.46,1810,5688,1973.46
2025-04-19 14:00,2025-04-19 20:00,1982.11,928.49,1509.26,5688,1601.42
2025-04-19 15:00,2025-04-19 21:00,1750.74,684.94,1330.56,5688,1454.29
2025-04-19 16:00,2025-04-19 22:00,1667.84,661.24,1296.62,5688,1446.18
2025-04-19 17:00,2025-04-19 23:00,1648.81,659.88,1252.62,5688,1520.49
2025-04-19 18:00,2025-04-20,1559.16,271.09,1232.11,5688,1649.45
2025-04-19 19:00,2025-04-20 01:00,1560.2,192.86,1068.29,5688,1667.57
2025-04-19 20:00,2025-04-20 02:00,1419.11,224.07,1024.85,5688,1888.28
2025-04-19 21:00,2025-04-20 03:00,1482.58,256.41,1051.58,5688,1983.38
2025-04-19 22:00,2025-04-20 04:00,1522.13,311.37,1024.15,5688,1563.72
2025-04-19 23:00,2025-04-20 05:00,1422.51,377.52,939.37,5688,1267.15
2025-04-20,2025-04-20 06:00,1327.18,450.65,887.96,5688,1333.94
2025-04-20 01:00,2025-04-20 07:00,1353.1,461.55,880.96,5688,1257.44
2025-04-20 02:00,2025-04-20 08:00,1097.5,481.48,782.14,5688,1637.94
2025-04-20 03:00,2025-04-20 09:00,1010.66,413.83,702.89,5688,1707.12
2025-04-20 04:00,2025-04-20 10:00,968.23,322.56,682.93,5688,1435.91
2025-04-20 05:00,2025-04-20 11:00,1029.7,296.77,679.08,5688,1030.93
2025-04-20 06:00,2025-04-20 12:00,904.94,281.4,637.9,5688,922.14
2025-04-20 07:00,2025-04-20 13:00,816.7,142.46,620.2,5688,927.03
2025-04-20 08:00,2025-04-20 14:00,923.83,118.61,569.94,5688,717
2025-04-20 09:00,2025-04-20 15:00,1058.37,162.98,491.24,5688,708.99
2025-04-20 10:00,2025-04-20 16:00,1155.28,162.68,482.81,5688,702.25
2025-04-20 11:00,2025-04-20 17:00,1086.56,117.44,432.02,5688,599.04
2025-04-20 12:00,2025-04-20 18:00,970.82,93.76,420.57,5688,482.88
2025-04-20 13:00,2025-04-20 19:00,938.69,67.19,380.55,5688,344.34
2025-04-20 14:00,2025-04-20 20:00,913.85,89.15,362.59,5688,270.84
2025-04-20 15:00,2025-04-20 21:00,798.87,120.02,309.21,5688,223
2025-04-20 16:00,2025-04-20 22:00,801.5,116.23,326.89,5688,248.11
2025-04-20 17:00,2025-04-20 23:00,629.18,117.56,358.44,5688,422.31
2025-04-20 18:00,2025-04-21,862.68,152.99,320.56,5688,478.02
2025-04-20 19:00,2025-04-21 01:00,978.75,241.83,335.93,5688,363.56
2025-04-20 20:00,2025-04-21 02:00,962.43,329.9,445.85,5688,341.93
2025-04-20 21:00,2025-04-21 03:00,912.52,334.38,517.11,5688,334.58
2025-04-20 22:00,2025-04-21 04:00,856.56,318.41,540.03,5688,363.25
2025-04-20 23:00,2025-04-21 05:00,1031.31,494.49,788.81,5688,372.97
2025-04-21,2025-04-21 06:00,1333.55,448.27,926.46,5688,427.39
2025-04-21 01:00,2025-04-21 07:00,1408.66,361.92,1073.21,5688,478.81
2025-04-21 02:00,2025-04-21 08:00,1297.62,333.77,1031.85,5688,368.14
2025-04-21 03:00,2025-04-21 09:00,1240.69,384.3,969.29,5688,303.84
2025-04-21 04:00,2025-04-21 10:00,1133.6,465.28,902.47,5688,310.61
2025-04-21 05:00,2025-04-21 11:00,1120.21,500.21,807.85,5688,304.69
2025-04-21 06:00,2025-04-21 12:00,898.5,502.22,654.97,5688,307.33
2025-04-21 07:00,2025-04-21 13:00,1109,408.59,638.1,5688,450.3
2025-04-21 08:00,2025-04-21 14:00,1299.28,243.95,635.25,5688,412.37
2025-04-21 09:00,2025-04-21 15:00,1497.99,214.72,674.85,5688,424.87
2025-04-21 10:00,2025-04-21 16:00,1742.48,242.58,794.12,5688,639.24
2025-04-21 11:00,2025-04-21 17:00,1616.22,321.09,1014.13,5688,1004.25
2025-04-21 12:00,2025-04-21 18:00,1760.07,390.32,1197.44,5688,1346.43
2025-04-21 13:00,2025-04-21 19:00,1888.75,448.29,1372.22,5688,1443.77
2025-04-21 14:00,2025-04-21 20:00,1967.98,522.73,1420.01,5688,1628.03
2025-04-21 15:00,2025-04-21 21:00,2005.58,939.81,1487.03,5688,1462.25
2025-04-21 16:00,2025-04-21 22:00,1990.91,895.19,1518.72,5688,1348.73
2025-04-21 17:00,2025-04-21 23:00,2178.76,1015.23,1537.44,5688,1383.95
2025-04-21 18:00,2025-04-22,2210.92,965.77,1437.55,5688,1300.15
2025-04-21 19:00,2025-04-22 01:00,2755.77,912.15,1423.47,5688,1335.19
2025-04-21 20:00,2025-04-22 02:00,2343.59,848.47,1362.24,5688,1242.84
2025-04-21 21:00,2025-04-22 03:00,2151.67,868.05,1374.02,5688,922.51
2025-04-21 22:00,2025-04-22 04:00,2194.58,640.62,1420.48,5688,799.68
2025-04-21 23:00,2025-04-22 05:00,2198.66,395.48,1169.38,5688,761.49
2025-04-22,2025-04-22 06:00,2316.85,261.87,1141.73,5688,651.31
2025-04-22 01:00,2025-04-22 07:00,2382.54,80.36,1032.51,5688,488.99
2025-04-22 02:00,2025-04-22 08:00,2414.65,19.14,1103.97,5688,461.12
2025-04-22 03:00,2025-04-22 09:00,1757.44,16.88,1164.2,5688,450.45
2025-04-22 04:00,2025-04-22 10:00,1779.26,17.82,1286.55,5688,630.77
2025-04-22 05:00,2025-04-22 11:00,1857.22,70.71,1286.92,5688,876.95
2025-04-22 06:00,2025-04-22 12:00,1976.6,115.78,1316.54,5688,930.45
2025-04-22 07:00,2025-04-22 13:00,1873.18,103.7,1193.85,5688,821.62
2025-04-22 08:00,2025-04-22 14:00,1648.19,64.26,1012.28,5688,730.6
2025-04-22 09:00,2025-04-22 15:00,1542.76,27.18,1004.4,5688,619.81
2025-04-22 10:00,2025-04-22 16:00,1737.9,37.47,1071.93,5688,533.78
2025-04-22 11:00,2025-04-22 17:00,1889.01,63.91,1064.41,5688,555.89
2025-04-22 12:00,2025-04-22 18:00,1825.26,121.46,1011.75,5688,518.42
2025-04-22 13:00,2025-04-22 19:00,1272.02,107.18,787.75,5688,532.93
2025-04-22 14:00,2025-04-22 20:00,1071.35,76.33,712.85,5688,536.5
2025-04-22 15:00,2025-04-22 21:00,882.03,71.41,622.4,5688,537.85
2025-04-22 16:00,2025-04-22 22:00,701.73,72.4,489.14,5688,291.24
2025-04-22 17:00,2025-04-22 23:00,591.05,96.9,360.02,5688,241.04
2025-04-22 18:00,2025-04-23,483.47,91.71,206.93,5688,238.16
2025-04-22 19:00,2025-04-23 01:00,446.24,108.22,198.63,5688,262.49
2025-04-22 20:00,2025-04-23 02:00,712.65,135.35,250.25,5688,369.22
2025-04-22 21:00,2025-04-23 03:00,1104.54,151.65,390.46,5688,645.3
2025-04-22 22:00,2025-04-23 04:00,1445.29,135.16,557.88,5688,863.59
2025-04-22 23:00,2025-04-23 05:00,1725.91,503.22,917.31,5688,1120.49
2025-04-23,2025-04-23 06:00,1803.01,682.48,1030.27,5688,1254.68
2025-04-23 01:00,2025-04-23 07:00,1892.8,796.77,1122.47,5688,1240.96
2025-04-23 02:00,2025-04-23 08:00,1933.64,851.16,1145.4,5688,1178.67
2025-04-23 03:00,2025-04-23 09:00,1879.28,875.62,1134.42,5688,1072.12
2025-04-23 04:00,2025-04-23 10:00,1907.79,798.99,1073.71,5688,1000.28
2025-04-23 05:00,2025-04-23 11:00,1976.07,723,1043.06,5688,1033.56
2025-04-23 06:00,2025-04-23 12:00,2023.2,635.92,1088.36,5688,835.03
2025-04-23 07:00,2025-04-23 13:00,2045.85,561.26,1024.78,5688,614.46
2025-04-23 08:00,2025-04-23 14:00,1761.98,456.79,834.33,5688,472.74
2025-04-23 09:00,2025-04-23 15:00,1227.68,327.06,539.75,5688,255.5
2025-04-23 10:00,2025-04-23 16:00,793.17,236.06,400.5,5688,212.82
2025-04-23 11:00,2025-04-23 17:00,554.92,235.7,333.1,5688,167.06
2025-04-23 12:00,2025-04-23 18:00,423.85,189.22,261.1,5688,182.69
2025-04-23 13:00,2025-04-23 19:00,346.51,155.03,205.38,5688,221.69
2025-04-23 14:00,2025-04-23 20:00,277.77,121.46,178.15,5688,218.13
2025-04-23 15:00,2025-04-23 21:00,258.16,104.36,170.84,5688,332.53
2025-04-23 16:00,2025-04-23 22:00,273.29,99.18,171.19,5688,229.94
2025-04-23 17:00,2025-04-23 23:00,322.03,83.01,171.34,5688,181.87
2025-04-23 18:00,2025-04-24,352.68,75.22,179.15,5688,115.21
2025-04-23 19:00,2025-04-24 01:00,433.09,107.71,235.62,5688,130.18
2025-04-23 20:00,2025-04-24 02:00,740.64,165.79,359.84,5688,242.85
2025-04-23 21:00,2025-04-24 03:00,922.85,253.5,472.9,5688,331.93
2025-04-23 22:00,2025-04-24 04:00,797.44,267.18,488.78,5688,288.03
2025-04-23 23:00,2025-04-24 05:00,786.44,162.3,454.35,5688,219.96
2025-04-24,2025-04-24 06:00,736.08,197.93,462.42,5688,241.95
2025-04-24 01:00,2025-04-24 07:00,870.28,231.79,414.78,5688,271.4
2025-04-24 02:00,2025-04-24 08:00,924.26,188.62,344.74,5688,218.71
2025-04-24 03:00,2025-04-24 09:00,788.82,160.21,292.27,5688,144.41
2025-04-24 04:00,2025-04-24 10:00,547.78,142.68,228.1,5688,106.52
2025-04-24 05:00,2025-04-24 11:00,362.94,105,170.14,5688,104.28
2025-04-24 06:00,2025-04-24 12:00,243.12,97.52,137.1,5688,117.99
2025-04-24 07:00,2025-04-24 13:00,192.38,72.98,114.72,5688,119.41
2025-04-24 08:00,2025-04-24 14:00,158.96,56.49,81.81,5688,53.09
2025-04-24 09:00,2025-04-24 15:00,132.16,28.74,44.97,5688,3.76
2025-04-24 10:00,2025-04-24 16:00,85.95,20.19,37.23,5688,18.08
2025-04-24 11:00,2025-04-24 17:00,202.88,44.61,92.82,5688,116.45
2025-04-24 12:00,2025-04-24 18:00,257.29,59.2,153.79,5688,114.59
2025-04-24 13:00,2025-04-24 19:00,325.52,61.81,171.8,5688,136.96
2025-04-24 14:00,2025-04-24 20:00,405.57,78.07,196.68,5688,140.83
2025-04-24 15:00,2025-04-24 21:00,478.06,84.17,223.84,5688,172.13
2025-04-24 16:00,2025-04-24 22:00,538.12,99.38,258.21,5688,237.25
2025-04-24 17:00,2025-04-24 23:00,609.73,152.55,291.79,5688,311.11
2025-04-24 18:00,2025-04-25,737.5,239.66,368.57,5688,403.35
2025-04-24 19:00,2025-04-25 01:00,1107.95,371.14,548.59,5688,593.49
2025-04-24 20:00,2025-04-25 02:00,1490.62,772.38,933.68,5688,1004.5
2025-04-24 21:00,2025-04-25 03:00,2082.58,1090.61,1377.96,5688,1822.75
2025-04-24 22:00,2025-04-25 04:00,2577.1,1455.48,1707.03,5688,2692.71
2025-04-24 23:00,2025-04-25 05:00,2928.95,1856.42,2033.42,5688,3141.11
2025-04-25,2025-04-25 06:00,3145.65,2019.94,2304.85,5688,3431.83
2025-04-25 01:00,2025-04-25 07:00,3239.97,2151.26,2502.77,5688,3490.81
2025-04-25 02:00,2025-04-25 08:00,3363.87,2323.39,2619.76,5688,3456.89
2025-04-25 03:00,2025-04-25 09:00,3335.54,2533.18,2738.35,5688,3236.03
2025-04-25 04:00,2025-04-25 10:00,3240.89,2644.96,2718.37,5688,3149.22
2025-04-25 05:00,2025-04-25 11:00,3181.24,2604.11,2672.83,5688,3105.73
2025-04-25 06:00,2025-04-25 12:00,3183.51,2543.91,2646.26,5688,3015.68
2025-04-25 07:00,2025-04-25 13:00,3149.07,2481.63,2613.39,5688,2873.63
2025-04-25 08:00,2025-04-25 14:00,3209.25,2174.42,2308.93,5688,2417.18
2025-04-25 09:00,2025-04-25 15:00,3388.02,1800.07,2085.04,5688,2669.19
2025-04-25 10:00,2025-04-25 16:00,3520.44,2163.52,2478.26,5688,3189.29
2025-04-25 11:00,2025-04-25 17:00,3524.87,2931.86,3078.97,5688,3230.11
2025-04-25 12:00,2025-04-25 18:00,3508.06,3145.14,3276.09,5688,3209.7
2025-04-25 13:00,2025-04-25 19:00,3464.11,3191.67,3331.63,5688,3231.5
2025-04-25 14:00,2025-04-25 20:00,3456.47,3243.51,3331.49,5688,3238.99
2025-04-25 15:00,2025-04-25 21:00,3454.48,3241.23,3338.82,5688,3224.67
2025-04-25 16:00,2025-04-25 22:00,3459.8,3130.22,3332.64,5688,3201.11
2025-04-25 17:00,2025-04-25 23:00,3537.45,3060.43,3300.3,5688,3151.99
2025-04-25 18:00,2025-04-26,3684.26,3049.7,3289.93,5688,3163.17
2025-04-25 19:00,2025-04-26 01:00,3681.03,2773.82,3240.96,5688,3082
2025-04-25 20:00,2025-04-26 02:00,3575.42,2589.49,3216.22,5688,3119.68
2025-04-25 21:00,2025-04-26 03:00,3647.38,2757.91,3341.33,5688,3388.49
2025-04-25 22:00,2025-04-26 04:00,3670.93,2848.05,3428.52,5688,3390.82
2025-04-25 23:00,2025-04-26 05:00,3701.81,2786.19,3412.67,5688,3421.81
2025-04-26,2025-04-26 06:00,3743.31,2854.59,3450.51,5688,3389.67
2025-04-26 01:00,2025-04-26 07:00,3594.32,2793.69,3319.06,5688,3192.66
2025-04-26 02:00,2025-04-26 08:00,3442.85,2685.6,3053.98,5688,2914.72
2025-04-26 03:00,2025-04-26 09:00,3151.02,2509.01,2745.42,5688,2609.53
2025-04-26 04:00,2025-04-26 10:00,2810.43,2294.19,2503.2,5688,2372.62
2025-04-26 05:00,2025-04-26 11:00,2637.26,2057.34,2341.41,5688,2083.97
2025-04-26 06:00,2025-04-26 12:00,2481.23,1663.08,2169.52,5688,1783.64
2025-04-26 07:00,2025-04-26 13:00,2316.83,1248.42,1948.79,5688,1655.83
2025-04-26 08:00,2025-04-26 14:00,1886.34,933.58,1382.53,5688,1218.45
2025-04-26 09:00,2025-04-26 15:00,1282.97,698.71,845.55,5688,979.03
2025-04-26 10:00,2025-04-26 16:00,849.66,498.62,666.85,5688,742.53
2025-04-26 11:00,2025-04-26 17:00,657.29,319.28,515.89,5688,470.3
2025-04-26 12:00,2025-04-26 18:00,534.82,251.8,390.76,5688,273.59
2025-04-26 13:00,2025-04-26 19:00,352.59,160.23,266.66,5688,143.07
2025-04-26 14:00,2025-04-26 20:00,266.81,94.54,172.66,5688,71.6
2025-04-26 15:00,2025-04-26 21:00,220.58,64.22,113.18,5688,33.19
2025-04-26 16:00,2025-04-26 22:00,195.7,53.19,91.55,5688,19.6
2025-04-26 17:00,2025-04-26 23:00,220.37,48.13,96.69,5688,32.17
2025-04-26 18:00,2025-04-27,302.61,60.31,120.11,5688,52.43
2025-04-26 19:00,2025-04-27 01:00,336.35,98.11,182.17,5688,114.04
2025-04-26 20:00,2025-04-27 02:00,415.06,176.62,289.91,5688,376.43
2025-04-26 21:00,2025-04-27 03:00,496.64,268.2,375.74,5688,530.22
2025-04-26 22:00,2025-04-27 04:00,542.23,277.18,423.86,5688,460.77
2025-04-26 23:00,2025-04-27 05:00,592.22,322.66,449,5688,468.68
2025-04-27,2025-04-27 06:00,725.66,311.66,537,5688,655.9
2025-04-27 01:00,2025-04-27 07:00,1209.26,378.47,765.83,5688,820.21
2025-04-27 02:00,2025-04-27 08:00,1929.88,490.98,953.64,5688,1025.52
2025-04-27 03:00,2025-04-27 09:00,2428.79,809.49,1423.64,5688,1534.28
2025-04-27 04:00,2025-04-27 10:00,2937.32,1226.89,2008.95,5688,2434.21
2025-04-27 05:00,2025-04-27 11:00,3344.66,2176.81,2481.6,5688,2816.84
2025-04-27 06:00,2025-04-27 12:00,2852.27,2392.41,2631.02,5688,3160.9
2025-04-27 07:00,2025-04-27 13:00,3008.37,2384.86,2699.03,5688,3157.58
2025-04-27 08:00,2025-04-27 14:00,3002.35,2289.36,2580.25,5688,3057.61
2025-04-27 09:00,2025-04-27 15:00,2839.39,2254.79,2457.16,5688,3071.38
2025-04-27 10:00,2025-04-27 16:00,2665.98,2166.35,2409.57,5688,3258.21
2025-04-27 11:00,2025-04-27 17:00,2625.76,2119.61,2445.56,5688,3251.21
2025-04-27 12:00,2025-04-27 18:00,2585.48,2161.75,2439.61,5688,3158.03
2025-04-27 13:00,2025-04-27 19:00,2636.65,2253.87,2478.39,5688,2997.53
2025-04-27 14:00,2025-04-27 20:00,2747.88,2145.58,2533.59,5688,2935.1
2025-04-27 15:00,2025-04-27 21:00,2873.76,2028.78,2609.27,5688,2856.16
2025-04-27 16:00,2025-04-27 22:00,3011.94,1975.98,2670.84,5688,2793.14
2025-04-27 17:00,2025-04-27 23:00,3095,2010.48,2687.8,5688,2712.55
2025-04-27 18:00,2025-04-28,3090.39,1783.44,2593.87,5688,2310.44
2025-04-27 19:00,2025-04-28 01:00,2853.85,1493.28,2384.66,5688,1924.57
2025-04-27 20:00,2025-04-28 02:00,2561.68,1050.2,2083.19,5688,1667.72
2025-04-27 21:00,2025-04-28 03:00,2539.58,860.49,1751.88,5688,1168.89
2025-04-27 22:00,2025-04-28 04:00,2471.35,804.12,1452.15,5688,633.05
2025-04-27 23:00,2025-04-28 05:00,1872.18,726.31,1116.74,5688,353.01
2025-04-28,2025-04-28 06:00,1446.12,587.25,947.37,5688,223.67
2025-04-28 01:00,2025-04-28 07:00,1053.51,377.29,743.84,5688,153.83
2025-04-28 02:00,2025-04-28 08:00,845.85,241.14,562.86,5688,138.4
2025-04-28 03:00,2025-04-28 09:00,573.95,148.11,417.69,5688,153.79
2025-04-28 04:00,2025-04-28 10:00,350.03,125.51,277.93,5688,162.28
2025-04-28 05:00,2025-04-28 11:00,248.85,72.23,156.48,5688,80.76
2025-04-28 06:00,2025-04-28 12:00,184.25,54.06,94.18,5688,42.15
2025-04-28 07:00,2025-04-28 13:00,187.97,44.42,86.2,5688,30.56
2025-04-28 08:00,2025-04-28 14:00,291.74,54.79,101.61,5688,82.77
2025-04-28 09:00,2025-04-28 15:00,390.7,80.54,162.67,5688,378.7
2025-04-28 10:00,2025-04-28 16:00,573.98,158.85,304.12,5688,676.62
2025-04-28 11:00,2025-04-28 17:00,972.22,340.02,601.68,5688,829.74
2025-04-28 12:00,2025-04-28 18:00,1227.08,443.95,792.09,5688,992.09
2025-04-28 13:00,2025-04-28 19:00,1425.88,546.59,985.78,5688,1280.74
2025-04-28 14:00,2025-04-28 20:00,1678.34,635.65,1260.2,5688,1877.88
2025-04-28 15:00,2025-04-28 21:00,2081.64,775.67,1659.14,5688,2248.38
2025-04-28 16:00,2025-04-28 22:00,2678.54,1014.97,2049.77,5688,2413.59
2025-04-28 17:00,2025-04-28 23:00,2936.93,1394.03,2289.06,5688,2769.98
2025-04-28 18:00,2025-04-29,3231,1770.47,2519.88,5688,3046.65
2025-04-28 19:00,2025-04-29 01:00,3474.75,2055.8,2726.9,5688,3332.63
2025-04-28 20:00,2025-04-29 02:00,3590.66,2574.56,3080.23,5688,3818.59
2025-04-28 21:00,2025-04-29 03:00,3815.99,3167.4,3487.47,5688,4065.37
